filename,label
20240917152008_keypoints,1
C_M_213_keypoints,1
20240916195718_keypoints,1
C_D_0148_resized_keypoints,1
S_N_483_resized_keypoints,1
S_N_134_resized_keypoints,1
C_N_13_keypoints,1
20240913125248_keypoints,1
20240913125318_keypoints,1
S_M_131_keypoints,1
C_N_81_resized_keypoints,1
20240918193840_keypoints,1
20240917124649_keypoints,1
20240913131408_keypoints,1
20240917122641_keypoints,1
S_F19_cam7_keypoints,1
S_N_106_resized_keypoints,1
C_N_175_resized_keypoints,1
20240917130819_keypoints,1
20240917122038_keypoints,1
20240916200322_keypoints,1
C_N_49_keypoints,1
20240918191908_keypoints,1
S_F13_cam8_keypoints,1
20240913132908_keypoints,1
20240919162948_keypoints,1
20240913124610_keypoints,1
C_D_0240_keypoints,1
S_N_469_resized_keypoints,1
C_M_76_keypoints,1
S_D_0155_keypoints,1
20240919201238_keypoints,1
S_N_254_resized_keypoints,1
C_N_227_resized_keypoints,1
C_N_474_resized_keypoints,1
S_N_407_resized_keypoints,1
C_M_61_keypoints,1
S_F14_cam7_keypoints,1
20240919162219_keypoints,1
20240912_113259_keypoints,1
S_N_357_resized_keypoints,1
S_N_349_keypoints,1
20240917125150_keypoints,1
S_D_0096_resized_keypoints,1
S_N_504_resized_keypoints,1
20240913124222_keypoints,1
20240915181052_keypoints,1
20240918191005_keypoints,1
20240915180450_keypoints,1
C_N_392_resized_keypoints,1
20240917152530_keypoints,1
S_M_57_keypoints,1
20240916195836_keypoints,1
S_M_04_resized_keypoints,1
20240913123101_keypoints,1
S_M_152_keypoints,1
20240915180941_keypoints,1
S_M_12_resized_keypoints,1
20240917125928.broken_keypoints,1
C_N_384_resized_keypoints,1
S_D_0036_resized_keypoints,1
20240918195642_keypoints,1
20240918200834_keypoints,1
S_N_399_resized_keypoints,1
20240918193416_keypoints,1
S_M_79_keypoints,1
20240916200432_keypoints,1
S_F15_cam6_keypoints,1
C_D_0025_keypoints,1
S_D_0080_resized_keypoints,1
S_N_512_resized_keypoints,1
C_D_0175_keypoints,1
C_N_460_keypoints,1
C_N_349_keypoints,1
S_N_186_keypoints,1
20240919203349_keypoints,1
S_N_46_keypoints,1
20240914124348_keypoints,1
S_N_242_resized_keypoints,1
C_N_231_resized_keypoints,1
C_M_118_resized_keypoints,1
S_N_191_keypoints,1
20240914122207_keypoints,1
S_N_51_keypoints,1
C_N_462_resized_keypoints,1
S_N_411_resized_keypoints,1
20240917153357_keypoints,1
S_M_105_resized_keypoints,1
20240915181237_keypoints,1
C_D_0250_resized_keypoints,1
20240917131206_keypoints,1
C_D_0032_keypoints,1
C_M_58_keypoints,1
20240918192849_keypoints,1
C_N_102_keypoints,1
20240913131426_keypoints,1
20240914131017_keypoints,1
20240918195559_keypoints,1
20240915184816_keypoints,1
C_N_287_resized_keypoints,1
20240918191330_keypoints,1
S_M_249_keypoints,1
S_D_0135_resized_keypoints,1
20240918191645_keypoints,1
S_N_110_resized_keypoints,1
C_N_163_resized_keypoints,1
S_F18_cam6_keypoints,1
S_F16_cam1_keypoints,1
20240918195705_keypoints,1
20240917132058_keypoints,1
C_M_208_resized_keypoints,1
C_N_121_resized_keypoints,1
C_N_496_resized_keypoints,1
S_M_53_keypoints,1
20240918191424_keypoints,1
C_N_89_resized_keypoints,1
C_D_0140_resized_keypoints,1
S_M_215_resized_keypoints,1
C_M_156_keypoints,1
C_D_0198_resized_keypoints,1
S_N_453_resized_keypoints,1
C_N_197_resized_keypoints,1
S_N_200_resized_keypoints,1
C_M_10_resized_keypoints,1
20240919201452_keypoints,1
S_F14_cam3_keypoints,1
C_M_65_keypoints,1
20240915185116_keypoints,1
C_D_0018_keypoints,1
C_M_72_keypoints,1
S_N_550_resized_keypoints,1
S_N_303_resized_keypoints,1
C_N_370_resized_keypoints,1
C_D_0244_keypoints,1
20240919161740_keypoints,1
S_F19_cam3_keypoints,1
20240917132343_keypoints,1
20240914131644_keypoints,1
20240913125346_keypoints,1
S_F17_cam4_keypoints,1
S_M_44_keypoints,1
20240914125814_keypoints,1
S_N_69_resized_keypoints,1
20240918193709_keypoints,1
S_F18_cam2_keypoints,1
S_M_28_resized_keypoints,1
S_F16_cam5_keypoints,1
20240916195638_keypoints,1
20240919202504_keypoints,1
20240918200448_keypoints,1
20240919161532_keypoints,1
C_D_0036_keypoints,1
20240915181746_keypoints,1
S_N_528_resized_keypoints,1
C_N_106_keypoints,1
C_N_308_resized_keypoints,1
S_N_195_keypoints,1
20240917123410_keypoints,1
20240915181825_keypoints,1
S_N_55_keypoints,1
C_N_535_resized_keypoints,1
S_N_546_resized_keypoints,1
S_N_315_resized_keypoints,1
C_N_366_resized_keypoints,1
S_N_42_keypoints,1
C_N_458_resized_keypoints,1
20240917151525_keypoints,1
C_M_122_resized_keypoints,1
C_D_0204_resized_keypoints,1
20240918194018_keypoints,1
20240912_103200_keypoints,1
C_D_0171_keypoints,1
C_D_0021_keypoints,1
S_F15_cam2_keypoints,1
C_N_181_resized_keypoints,1
S_N_445_resized_keypoints,1
S_D_0233_resized_keypoints,1
S_N_216_resized_keypoints,1
C_M_06_resized_keypoints,1
S_D_0168_keypoints,1
C_D_0156_resized_keypoints,1
C_M_194_resized_keypoints,1
20240913123227_keypoints,1
C_N_480_resized_keypoints,1
C_D_0138_resized_keypoints,1
S_M_156_keypoints,1
20240917122005_keypoints,1
C_M_178_keypoints,1
S_D_0239_resized_keypoints,1
C_D_0260_resized_keypoints,1
S_M_135_resized_keypoints,1
C_M_146_resized_keypoints,1
20240918200819_keypoints,1
S_M_54_keypoints,1
C_N_201_resized_keypoints,1
S_N_196_resized_keypoints,1
20240917124401_keypoints,1
S_M_183_resized_keypoints,1
C_D_0132_resized_keypoints,1
C_N_95_resized_keypoints,1
20240916194108_keypoints,1
20240917131619_keypoints,1
C_N_289_keypoints,1
C_M_62_keypoints,1
S_F14_cam4_keypoints,1
C_N_138_keypoints,1
20240918190708_keypoints,1
S_N_120_resized_keypoints,1
S_M_209_resized_keypoints,1
S_D_0011_keypoints,1
S_D_0105_resized_keypoints,1
S_N_497_resized_keypoints,1
20240917125318_keypoints,1
C_M_75_keypoints,1
S_D_0156_keypoints,1
S_D_0006_keypoints,1
S_M_22_resized_keypoints,1
C_D_0243_keypoints,1
S_N_63_resized_keypoints,1
20240918191141_keypoints,1
S_F19_cam4_keypoints,1
C_D_0087_resized_keypoints,1
S_F17_cam3_keypoints,1
S_N_371_resized_keypoints,1
C_N_302_resized_keypoints,1
C_N_551_resized_keypoints,1
S_N_522_resized_keypoints,1
S_M_43_keypoints,1
S_M_94_resized_keypoints,1
S_F18_cam5_keypoints,1
C_M_168_keypoints,1
S_N_367_resized_keypoints,1
C_N_314_resized_keypoints,1
20240918191925_keypoints,1
S_N_534_resized_keypoints,1
S_F16_cam2_keypoints,1
20240917130757_keypoints,1
20240918195935_keypoints,1
C_D_0091_resized_keypoints,1
C_N_529_resized_keypoints,1
20240914130546_keypoints,1
C_D_0031_keypoints,1
S_N_75_resized_keypoints,1
S_D_0178_keypoints,1
S_M_34_resized_keypoints,1
S_N_52_keypoints,1
20240919203628_keypoints,1
S_N_192_keypoints,1
20240919205355_keypoints,1
20240916194748_keypoints,1
C_M_188_resized_keypoints,1
S_N_45_keypoints,1
20240912_111545_keypoints,1
S_N_481_resized_keypoints,1
20240918194736_keypoints,1
C_N_83_resized_keypoints,1
S_F15_cam5_keypoints,1
C_D_0026_keypoints,1
C_D_0176_keypoints,1
20240914130024_keypoints,1
C_D_0124_resized_keypoints,1
S_N_289_keypoints,1
20240917124723_keypoints,1
S_D_0241_resized_keypoints,1
C_N_217_resized_keypoints,1
S_N_180_resized_keypoints,1
C_N_444_resized_keypoints,1
S_M_151_keypoints,1
C_M_150_resized_keypoints,1
C_N_279_resized_keypoints,1
S_N_459_resized_keypoints,1
C_N_77_resized_keypoints,1
S_N_475_resized_keypoints,1
20240913131930_keypoints,1
20240914123520_keypoints,1
S_N_226_resized_keypoints,1
C_M_36_resized_keypoints,1
S_M_47_keypoints,1
S_F17_cam7_keypoints,1
C_N_468_resized_keypoints,1
C_N_429_anonymized_resized_keypoints,1
20240913121813_keypoints,1
20240917132210_keypoints,1
S_M_161_resized_keypoints,1
C_M_112_resized_keypoints,1
S_N_248_resized_keypoints,1
C_M_142_keypoints,1
C_N_107_resized_keypoints,1
20240919162105_keypoints,1
S_D_0151_resized_keypoints,1
20240914132151_keypoints,1
20240912_111847_keypoints,1
20240912_103443_keypoints,1
C_D_0247_keypoints,1
C_D_0166_resized_keypoints,1
C_N_169_resized_keypoints,1
S_N_520_keypoints,1
20240918194557_keypoints,1
C_M_71_keypoints,1
20240912_113430_keypoints,1
20240914124518_keypoints,1
S_D_0052_resized_keypoints,1
C_M_66_keypoints,1
S_F10_cam8_keypoints,1
S_N_393_resized_keypoints,1
20240918190329_keypoints,1
C_N_449_keypoints,1
C_N_519_keypoints,1
S_D_0015_keypoints,1
S_D_0145_keypoints,1
20240912_105129_keypoints,1
20240917151837_keypoints,1
S_D_0249_keypoints,1
S_M_18_resized_keypoints,1
20240913124750_keypoints,1
20240918193733_keypoints,1
20240917120719_keypoints,1
S_N_81_resized_keypoints,1
S_N_325_resized_keypoints,1
C_N_356_resized_keypoints,1
20240916195602_keypoints,1
C_M_155_keypoints,1
20240916195752_keypoints,1
C_N_59_keypoints,1
S_N_518_resized_keypoints,1
S_M_50_keypoints,1
C_N_338_resized_keypoints,1
20240915184635_keypoints,1
S_M_155_keypoints,1
S_N_97_resized_keypoints,1
20240914131157_keypoints,1
20240912_114426_keypoints,1
S_N_333_resized_keypoints,1
C_N_340_resized_keypoints,1
C_D_0172_keypoints,1
C_D_0022_keypoints,1
C_M_48_keypoints,1
S_F15_cam1_keypoints,1
20240913124107_keypoints,1
C_N_112_keypoints,1
20240917121710_keypoints,1
S_N_41_keypoints,1
20240918190841_keypoints,1
S_N_385_resized_keypoints,1
S_N_56_keypoints,1
20240919203209_keypoints,1
C_D_0035_keypoints,1
20240914130412_keypoints,1
C_N_520_keypoints,1
20240919201211_keypoints,1
S_D_0147_resized_keypoints,1
C_N_111_resized_keypoints,1
C_M_96_resized_keypoints,1
C_N_105_keypoints,1
S_M_177_resized_keypoints,1
C_M_104_resized_keypoints,1
20240917132517_keypoints,1
20240912_112856_keypoints,1
20240917122738_keypoints,1
S_M_69_keypoints,1
20240917152831_keypoints,1
S_F18_cam1_keypoints,1
20240912_104512_keypoints,1
S_N_463_resized_keypoints,1
20240918200747_keypoints,1
S_N_230_resized_keypoints,1
C_M_20_resized_keypoints,1
C_N_60_keypoints,1
S_F16_cam6_keypoints,1
C_N_61_resized_keypoints,1
S_M_145_resized_keypoints,1
C_N_432_anonymized_resized_keypoints,1
20240915184001_keypoints,1
S_F7_cam1_keypoints,1
S_F9_cam6_keypoints,1
C_M_136_keypoints,1
S_N_202_resized_keypoints,1
C_M_12_resized_keypoints,1
C_M_158_resized_keypoints,1
S_N_451_resized_keypoints,1
C_N_195_resized_keypoints,1
S_M_118_keypoints,1
C_D_0233_keypoints,1
20240912_101723_keypoints,1
20240913124246_keypoints,1
S_N_489_resized_keypoints,1
S_M_217_resized_keypoints,1
20240912_113131_keypoints,1
S_D_0076_keypoints,1
S_D_0126_keypoints,1
20240914122423_keypoints,1
S_N_171_keypoints,1
20240919205007_keypoints,1
20240917153156_keypoints,1
C_N_123_resized_keypoints,1
S_D_0175_resized_keypoints,1
C_N_494_resized_keypoints,1
S_D_0061_keypoints,1
S_D_0131_keypoints,1
20240917121446_keypoints,1
C_N_148_keypoints,1
20240917151305_keypoints,1
20240917153141_keypoints,1
C_D_0078_keypoints,1
20240915181708_keypoints,1
S_N_166_keypoints,1
20240914130603_keypoints,1
20240918194638_keypoints,1
20240917131435_keypoints,1
S_F4_cam6_keypoints,1
20240918192345_keypoints,1
C_N_244_keypoints,1
S_M_99_keypoints,1
20240919161720_keypoints,1
C_N_372_resized_keypoints,1
20240912_110215_keypoints,1
S_N_301_resized_keypoints,1
20240914131947_keypoints,1
S_N_552_resized_keypoints,1
C_D_0099_resized_keypoints,1
20240917122200_keypoints,1
S_M_203_keypoints,1
20240913131119_keypoints,1
C_N_03_keypoints,1
S_M_121_keypoints,1
C_N_364_resized_keypoints,1
S_N_317_resized_keypoints,1
S_N_544_resized_keypoints,1
C_N_537_resized_keypoints,1
S_N_379_resized_keypoints,1
20240913125421_keypoints,1
20240913131137_keypoints,1
C_M_203_keypoints,1
C_N_413_keypoints,1
C_N_543_keypoints,1
20240918192442_keypoints,1
20240918192512_keypoints,1
20240917131332_keypoints,1
C_D_0106_keypoints,1
20240915183432_keypoints,1
C_D_0056_keypoints,1
S_N_148_keypoints,1
S_N_314_keypoints,1
20240917131924_keypoints,1
C_M_81_keypoints,1
S_D_0213_keypoints,1
S_N_35_keypoints,1
S_F5_cam7_keypoints,1
20240917153701_keypoints,1
20240919205700_keypoints,1
20240919162845_keypoints,1
S_D_0163_resized_keypoints,1
C_N_482_resized_keypoints,1
C_N_135_resized_keypoints,1
20240917151030_keypoints,1
20240919203658_keypoints,1
S_N_22_keypoints,1
C_M_196_resized_keypoints,1
C_N_404_keypoints,1
S_N_128_resized_keypoints,1
S_D_0058_keypoints,1
C_D_0154_resized_keypoints,1
20240917151719_keypoints,1
20240914130113_keypoints,1
C_D_0111_keypoints,1
20240913124411_keypoints,1
C_D_0041_keypoints,1
20240913132213_keypoints,1
20240916194434_keypoints,1
20240916200123_keypoints,1
S_F2_cam8_keypoints,1
20240918193522_keypoints,1
S_D_0231_resized_keypoints,1
S_N_214_resized_keypoints,1
C_M_04_resized_keypoints,1
C_M_214_keypoints,1
S_F8_cam7_keypoints,1
C_N_183_resized_keypoints,1
20240918200900_keypoints,1
S_F20_cam8_keypoints,1
C_N_14_keypoints,1
C_N_209_resized_keypoints,1
C_M_120_resized_keypoints,1
C_D_0206_resized_keypoints,1
20240914123303_keypoints,1
20240917120604_keypoints,1
S_N_405_resized_keypoints,1
C_N_476_resized_keypoints,1
C_N_225_resized_keypoints,1
C_N_29_keypoints,1
20240913125657_keypoints,1
C_N_69_resized_keypoints,1
C_M_28_resized_keypoints,1
S_N_238_resized_keypoints,1
C_M_162_resized_keypoints,1
C_N_177_resized_keypoints,1
C_D_0220_keypoints,1
S_N_104_resized_keypoints,1
20240917131014_keypoints,1
20240917125127_keypoints,1
S_D_0188_keypoints,1
20240913132457_keypoints,1
C_N_293_resized_keypoints,1
S_F4_cam2_keypoints,1
C_N_240_keypoints,1
C_D_0191_keypoints,1
C_N_119_resized_keypoints,1
S_D_0065_keypoints,1
S_N_162_keypoints,1
C_M_16_keypoints,1
20240916194409_keypoints,1
S_N_417_keypoints,1
S_D_0122_keypoints,1
C_N_390_resized_keypoints,1
20240913122146_keypoints,1
S_M_06_resized_keypoints,1
20240915181417_keypoints,1
C_D_0237_keypoints,1
20240918192623_keypoints,1
S_N_08_keypoints,1
20240917131849_keypoints,1
C_M_132_keypoints,1
20240916195735_keypoints,1
20240917122955_keypoints,1
S_D_0094_resized_keypoints,1
S_N_506_resized_keypoints,1
S_N_355_resized_keypoints,1
20240914131804_keypoints,1
20240913125923_keypoints,1
S_F7_cam5_keypoints,1
S_F9_cam2_keypoints,1
S_N_568_resized_keypoints,1
C_N_348_resized_keypoints,1
S_N_89_resized_keypoints,1
C_N_10_keypoints,1
S_F6_cam4_keypoints,1
S_D_0082_resized_keypoints,1
S_N_510_resized_keypoints,1
20240919202918_keypoints,1
S_F8_cam3_keypoints,1
C_N_400_keypoints,1
C_D_0045_keypoints,1
C_D_0115_keypoints,1
S_M_10_resized_keypoints,1
C_D_0219_keypoints,1
S_N_257_keypoints,1
S_D_0034_resized_keypoints,1
C_M_92_keypoints,1
S_N_26_keypoints,1
S_D_0200_keypoints,1
C_N_386_resized_keypoints,1
C_M_85_keypoints,1
C_D_0100_resized_keypoints,1
S_F5_cam3_keypoints,1
S_N_298_resized_keypoints,1
S_D_0217_keypoints,1
S_N_31_keypoints,1
C_N_547_keypoints,1
C_N_417_keypoints,1
S_D_0137_resized_keypoints,1
S_N_439_keypoints,1
20240914124546_keypoints,1
C_N_161_resized_keypoints,1
S_N_112_resized_keypoints,1
C_N_285_resized_keypoints,1
C_M_38_keypoints,1
C_D_0052_keypoints,1
C_D_0102_keypoints,1
20240919200251_keypoints,1
C_D_0252_resized_keypoints,1
S_M_198_keypoints,1
S_N_413_resized_keypoints,1
C_N_233_resized_keypoints,1
S_N_240_resized_keypoints,1
S_M_169_resized_keypoints,1
20240914125248_keypoints,1
C_N_07_keypoints,1
S_M_125_keypoints,1
20240915184715_keypoints,1
C_D_0034_keypoints,1
20240912_103345_keypoints,1
20240913132643_keypoints,1
C_N_521_keypoints,1
C_N_104_keypoints,1
C_N_178_resized_keypoints,1
S_N_57_keypoints,1
20240916194238_keypoints,1
S_D_0140_resized_keypoints,1
C_N_116_resized_keypoints,1
20240919201956_keypoints,1
S_M_170_resized_keypoints,1
C_M_103_resized_keypoints,1
C_D_0225_resized_keypoints,1
C_N_479_resized_keypoints,1
20240917122140_keypoints,1
S_F16_cam7_keypoints,1
S_N_237_resized_keypoints,1
C_M_27_resized_keypoints,1
20240915180346_keypoints,1
S_N_464_resized_keypoints,1
S_M_68_keypoints,1
C_N_66_resized_keypoints,1
20240917132124_keypoints,1
20240912_114002_keypoints,1
S_N_509_resized_keypoints,1
20240918191704_keypoints,1
20240916200141_keypoints,1
S_N_334_resized_keypoints,1
20240914123744_keypoints,1
S_N_90_resized_keypoints,1
S_M_154_keypoints,1
S_N_567_resized_keypoints,1
S_N_40_keypoints,1
S_M_09_resized_keypoints,1
20240919205632_keypoints,1
S_D_0087_keypoints,1
20240916194456_keypoints,1
S_F11_cam8_keypoints,1
C_D_0173_keypoints,1
C_D_0023_keypoints,1
C_M_49_keypoints,1
S_N_382_resized_keypoints,1
20240912_113558_keypoints,1
20240918192012_keypoints,1
S_N_394_resized_keypoints,1
S_D_0248_keypoints,1
C_N_389_resized_keypoints,1
S_F14_cam1_keypoints,1
C_M_67_keypoints,1
S_D_0014_keypoints,1
20240918201454_keypoints,1
S_D_0144_keypoints,1
20240912_112401_keypoints,1
S_N_322_resized_keypoints,1
20240917120414_keypoints,1
S_N_571_resized_keypoints,1
S_N_86_resized_keypoints,1
S_M_51_keypoints,1
C_N_58_keypoints,1
C_M_154_keypoints,1
C_N_70_resized_keypoints,1
20240919202351_keypoints,1
20240919202201_keypoints,1
20240919161612_keypoints,1
S_F19_cam1_keypoints,1
S_N_221_resized_keypoints,1
C_M_31_resized_keypoints,1
S_F17_cam6_keypoints,1
S_N_472_resized_keypoints,1
20240919204209_keypoints,1
S_M_166_resized_keypoints,1
C_M_115_resized_keypoints,1
20240913123040_keypoints,1
20240913121204_keypoints,1
S_M_46_keypoints,1
20240917122717_keypoints,1
S_N_297_resized_keypoints,1
C_M_70_keypoints,1
C_M_229_resized_keypoints,1
C_N_100_resized_keypoints,1
20240917121151_keypoints,1
20240912_113014_keypoints,1
S_D_0003_keypoints,1
S_D_0138_resized_keypoints,1
C_D_0161_resized_keypoints,1
20240919203226_keypoints,1
C_D_0246_keypoints,1
20240916194633_keypoints,1
20240912_105825_keypoints,1
S_N_486_resized_keypoints,1
S_F15_cam4_keypoints,1
S_M_218_resized_keypoints,1
20240915185824_keypoints,1
C_D_0027_keypoints,1
C_D_0177_keypoints,1
S_N_131_resized_keypoints,1
C_N_84_resized_keypoints,1
S_N_288_keypoints,1
C_M_205_resized_keypoints,1
20240917121645_keypoints,1
C_D_0123_resized_keypoints,1
S_N_44_keypoints,1
20240917151106_keypoints,1
S_M_150_keypoints,1
C_N_443_resized_keypoints,1
20240919200832_keypoints,1
C_N_210_resized_keypoints,1
C_M_139_resized_keypoints,1
20240914125131_keypoints,1
S_N_533_resized_keypoints,1
S_N_360_resized_keypoints,1
C_N_313_resized_keypoints,1
20240917124906_keypoints,1
S_F18_cam4_keypoints,1
20240918200237_keypoints,1
S_M_147_keypoints,1
C_M_169_keypoints,1
C_D_0096_resized_keypoints,1
20240917124439_keypoints,1
S_F16_cam3_keypoints,1
S_N_72_resized_keypoints,1
20240915185600_keypoints,1
S_N_53_keypoints,1
S_N_193_keypoints,1
20240918190149_keypoints,1
20240917131108_keypoints,1
S_M_33_resized_keypoints,1
20240916194515_keypoints,1
20240912_101520_keypoints,1
20240913124530_keypoints,1
C_D_0030_keypoints,1
20240915183454_keypoints,1
S_D_0079_resized_keypoints,1
S_D_0179_keypoints,1
S_D_0029_keypoints,1
20240912_105349_keypoints,1
C_D_0242_keypoints,1
S_M_25_resized_keypoints,1
C_M_74_keypoints,1
S_N_64_resized_keypoints,1
S_D_0157_keypoints,1
S_D_0007_keypoints,1
20240916194804_keypoints,1
C_N_538_resized_keypoints,1
S_N_318_resized_keypoints,1
S_M_42_keypoints,1
S_N_525_resized_keypoints,1
S_F19_cam5_keypoints,1
S_N_376_resized_keypoints,1
C_N_305_resized_keypoints,1
S_M_93_resized_keypoints,1
S_F17_cam2_keypoints,1
C_M_147_keypoints,1
S_N_448_resized_keypoints,1
C_D_0267_resized_keypoints,1
S_M_132_resized_keypoints,1
C_M_141_resized_keypoints,1
20240917122408_keypoints,1
20240917124025_keypoints,1
C_N_455_resized_keypoints,1
C_N_206_resized_keypoints,1
20240913123949_keypoints,1
20240914131409_keypoints,1
S_M_55_keypoints,1
20240913123526_keypoints,1
20240915183048_keypoints,1
C_N_288_keypoints,1
20240913124509_keypoints,1
C_D_0009_keypoints,1
C_M_63_keypoints,1
S_F14_cam5_keypoints,1
C_N_139_keypoints,1
C_D_0135_resized_keypoints,1
S_M_184_resized_keypoints,1
20240913120745_keypoints,1
S_D_0010_keypoints,1
20240918190020_keypoints,1
C_N_92_resized_keypoints,1
S_N_127_resized_keypoints,1
S_D_0102_resized_keypoints,1
S_N_490_resized_keypoints,1
20240918194719_keypoints,1
C_M_199_resized_keypoints,1
C_N_546_keypoints,1
C_N_416_keypoints,1
20240916194849_keypoints,1
20240919162734_keypoints,1
S_N_438_keypoints,1
C_N_108_resized_keypoints,1
C_M_39_keypoints,1
C_D_0053_keypoints,1
C_D_0103_keypoints,1
C_N_282_resized_keypoints,1
C_M_84_keypoints,1
20240913132817_keypoints,1
C_N_166_resized_keypoints,1
S_N_30_keypoints,1
S_D_0216_keypoints,1
S_N_115_resized_keypoints,1
S_F5_cam2_keypoints,1
S_N_229_resized_keypoints,1
C_D_0255_resized_keypoints,1
C_N_06_keypoints,1
C_N_78_resized_keypoints,1
S_M_124_keypoints,1
20240919204856_keypoints,1
20240918191351_keypoints,1
S_M_228_keypoints,1
C_N_234_resized_keypoints,1
S_N_247_resized_keypoints,1
S_N_414_resized_keypoints,1
C_N_467_resized_keypoints,1
20240918195957_keypoints,1
20240913131517_keypoints,1
20240914123907_keypoints,1
S_M_199_keypoints,1
C_N_359_resized_keypoints,1
20240914125848_keypoints,1
S_F6_cam5_keypoints,1
20240913131450_keypoints,1
20240914131131_keypoints,1
20240917132013_keypoints,1
C_M_211_keypoints,1
20240914131514_keypoints,1
S_F8_cam2_keypoints,1
20240919204307_keypoints,1
C_N_11_keypoints,1
S_D_0085_resized_keypoints,1
S_N_517_resized_keypoints,1
C_D_0218_keypoints,1
S_N_256_keypoints,1
C_M_93_keypoints,1
S_D_0201_keypoints,1
S_N_27_keypoints,1
C_D_0004_resized_keypoints,1
C_N_401_keypoints,1
S_M_17_resized_keypoints,1
C_N_381_resized_keypoints,1
C_D_0044_keypoints,1
C_D_0114_keypoints,1
S_D_0033_resized_keypoints,1
C_D_0236_keypoints,1
C_N_397_resized_keypoints,1
S_N_09_keypoints,1
S_M_01_resized_keypoints,1
C_D_0187_keypoints,1
S_D_0123_keypoints,1
20240918201016_keypoints,1
20240918201146_keypoints,1
S_N_174_keypoints,1
20240919203910_keypoints,1
S_F7_cam4_keypoints,1
20240912_102649_keypoints,1
S_F9_cam3_keypoints,1
S_D_0093_resized_keypoints,1
S_N_501_resized_keypoints,1
20240919202937_keypoints,1
C_M_133_keypoints,1
20240919163003_keypoints,1
S_N_98_resized_keypoints,1
C_N_28_keypoints,1
S_M_178_resized_keypoints,1
C_N_222_resized_keypoints,1
S_N_251_resized_keypoints,1
S_N_402_resized_keypoints,1
C_N_471_resized_keypoints,1
20240914123033_keypoints,1
20240915184143_keypoints,1
C_M_228_keypoints,1
C_N_294_resized_keypoints,1
C_N_438_keypoints,1
C_N_170_resized_keypoints,1
S_N_103_resized_keypoints,1
20240914124856_keypoints,1
S_N_163_keypoints,1
S_N_416_keypoints,1
C_M_99_resized_keypoints,1
C_D_0221_keypoints,1
20240913120852_keypoints,1
S_D_0189_keypoints,1
S_D_0148_resized_keypoints,1
S_F4_cam3_keypoints,1
C_N_241_keypoints,1
C_D_0190_keypoints,1
S_D_0164_resized_keypoints,1
C_N_485_resized_keypoints,1
C_N_132_resized_keypoints,1
20240919205932_keypoints,1
20240914130808_keypoints,1
C_N_405_keypoints,1
S_D_0059_keypoints,1
S_D_0109_keypoints,1
20240915183151_keypoints,1
C_D_0110_keypoints,1
C_D_0040_keypoints,1
S_M_206_resized_keypoints,1
C_D_0153_resized_keypoints,1
S_N_498_resized_keypoints,1
C_M_191_resized_keypoints,1
S_D_0205_keypoints,1
S_N_23_keypoints,1
20240919201038_keypoints,1
20240912_111106_keypoints,1
20240919200855_keypoints,1
C_N_15_keypoints,1
C_N_184_resized_keypoints,1
20240913123246_keypoints,1
20240913121002_keypoints,1
S_N_213_resized_keypoints,1
S_F6_cam1_keypoints,1
20240919161414_keypoints,1
S_N_199_resized_keypoints,1
20240914123844_keypoints,1
S_F8_cam6_keypoints,1
C_M_215_keypoints,1
C_D_0201_resized_keypoints,1
20240916200510_keypoints,1
C_D_0088_resized_keypoints,1
S_N_543_resized_keypoints,1
C_N_530_resized_keypoints,1
C_M_202_keypoints,1
C_N_363_resized_keypoints,1
20240917132150_keypoints,1
S_N_310_resized_keypoints,1
20240919204018_keypoints,1
C_N_02_keypoints,1
S_M_120_keypoints,1
C_M_80_keypoints,1
S_F5_cam6_keypoints,1
S_N_34_keypoints,1
S_D_0212_keypoints,1
20240919203542_keypoints,1
C_N_412_keypoints,1
C_N_542_keypoints,1
C_D_0107_keypoints,1
C_D_0057_keypoints,1
S_N_149_keypoints,1
20240916194700_keypoints,1
20240914132133_keypoints,1
S_F4_cam7_keypoints,1
C_D_0194_keypoints,1
C_N_245_keypoints,1
20240917121517_keypoints,1
S_D_0060_keypoints,1
S_D_0130_keypoints,1
C_N_149_keypoints,1
20240917123226_keypoints,1
C_D_0079_keypoints,1
S_N_167_keypoints,1
20240919161158_keypoints,1
S_M_202_keypoints,1
20240913131952_keypoints,1
S_N_368_resized_keypoints,1
20240917130036_keypoints,1
S_N_555_resized_keypoints,1
C_N_526_resized_keypoints,1
20240917132322_keypoints,1
S_M_98_keypoints,1
C_N_375_resized_keypoints,1
S_N_306_resized_keypoints,1
20240918193616_keypoints,1
20240917122800_keypoints,1
C_M_137_keypoints,1
S_F21_cam8_keypoints,1
S_M_142_resized_keypoints,1
C_N_218_resized_keypoints,1
20240913121559_keypoints,1
S_M_119_keypoints,1
20240912_112117_keypoints,1
20240916200529_keypoints,1
S_N_456_resized_keypoints,1
C_N_192_resized_keypoints,1
S_N_205_resized_keypoints,1
S_F3_cam8_keypoints,1
S_F9_cam7_keypoints,1
20240917120948_keypoints,1
20240917152555_keypoints,1
20240918201437_keypoints,1
S_D_0127_keypoints,1
20240919162659_keypoints,1
S_N_170_keypoints,1
S_N_139_resized_keypoints,1
S_M_210_resized_keypoints,1
C_M_187_resized_keypoints,1
20240916194717_keypoints,1
C_D_0232_keypoints,1
20240913124317_keypoints,1
20240918190532_keypoints,1
20240917123448_keypoints,1
